Date and Time,Event ID,Level,Source,UtcTime,Process Name,Process Path,Process ID,Parent Process Name,Command Line,User / Integrity Level,Hashes
11/15/2025 6:44:27 PM,15,Information,Microsoft-Windows-Sysmon,2025-11-15 13:14:27.173,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,1052,,,DESKTOP-V277QGT\AK,
11/15/2025 6:44:27 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:14:27.173,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,1052,,,DESKTOP-V277QGT\AK,
11/15/2025 6:44:27 PM,15,Information,Microsoft-Windows-Sysmon,2025-11-15 13:14:27.143,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,1052,,,DESKTOP-V277QGT\AK,
11/15/2025 6:44:19 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:14:19.320,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,7260,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=edge_collections.mojom.CollectionsDataManager --lang=en-US --service-sandbox-type=collections --no-pre-read-main-dll --skip-read-main-dll --metrics-shmem-handle=2376,i,1093537448557586082,2814320263439506131,524288 --field-trial-handle=2812,i,17820642090425533329,16947541500817512363,262144 --variations-seed-version --mojo-platform-channel-handle=7480 /prefetch:8",DESKTOP-V277QGT\AK | Low,"MD5=1528CB9EF98D45785723BB69D9AB696F,SHA256=4A855A4DD286DADA7E700D325B1E25AA6DF43350125237C4276BF6C3A8452FCD,IMPHASH=9ACEBDFAC77931C2B0DFBBEA2D494BA9"
11/15/2025 6:44:18 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:14:18.104,C:\Users\AK\AppData\Local\Microsoft\OneDrive\25.206.1021.0003\FileCoAuth.exe,C:\Users\AK\AppData\Local\Microsoft\OneDrive\25.206.1021.0003\FileCoAuth.exe,7116,C:\Windows\System32\svchost.exe,"""C:\Users\AK\AppData\Local\Microsoft\OneDrive\25.206.1021.0003\FileCoAuth.exe"" -Embedding",DESKTOP-V277QGT\AK | Medium,"MD5=73A0E56FE5E8EB99D7C98B93139B1784,SHA256=30D97DA303E4BD525F61F1DF188D5EC45613D472FEAA6A4865EA3A82FF3A7FBB,IMPHASH=97329F74B2B69EBC4F31CEF8E6EC78DE"
11/15/2025 6:44:17 PM,11,Information,Microsoft-Windows-Sysmon,2025-11-15 13:14:17.792,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,1052,,,DESKTOP-V277QGT\AK,
11/15/2025 6:44:11 PM,5,Information,Microsoft-Windows-Sysmon,2025-11-15 13:14:11.236,C:\Users\AK\AppData\Local\Microsoft\OneDrive\25.206.1021.0003\FileCoAuth.exe,C:\Users\AK\AppData\Local\Microsoft\OneDrive\25.206.1021.0003\FileCoAuth.exe,10652,,,DESKTOP-V277QGT\AK,
11/15/2025 6:43:58 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:58.872,C:\Users\AK\AppData\Local\Microsoft\OneDrive\25.206.1021.0003\FileCoAuth.exe,C:\Users\AK\AppData\Local\Microsoft\OneDrive\25.206.1021.0003\FileCoAuth.exe,10652,C:\Windows\System32\svchost.exe,"""C:\Users\AK\AppData\Local\Microsoft\OneDrive\25.206.1021.0003\FileCoAuth.exe"" -Embedding",DESKTOP-V277QGT\AK | Medium,"MD5=73A0E56FE5E8EB99D7C98B93139B1784,SHA256=30D97DA303E4BD525F61F1DF188D5EC45613D472FEAA6A4865EA3A82FF3A7FBB,IMPHASH=97329F74B2B69EBC4F31CEF8E6EC78DE"
11/15/2025 6:43:58 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:58.634,C:\Windows\System32\smartscreen.exe,C:\Windows\System32\smartscreen.exe,10648,C:\Windows\System32\svchost.exe,C:\Windows\System32\smartscreen.exe -Embedding,DESKTOP-V277QGT\AK | Medium,"MD5=45FFE095AC2D6B30996A9984C5D19096,SHA256=C85E6F7E5630295273C98204C92B85A1B7292BF7E284E311C05E57BDCB43192D,IMPHASH=4B886C738F992DAAEB38C0F29965B8BD"
11/15/2025 6:43:58 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:58.483,C:\Windows\System32\oobe\UserOOBEBroker.exe,C:\Windows\System32\oobe\UserOOBEBroker.exe,540,C:\Windows\System32\svchost.exe,C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding,DESKTOP-V277QGT\AK | Medium,"MD5=3F4D9E9A05EB3693FFF4C6B641522A96,SHA256=BDE96DE9BD4719E6C030BD58939AF5CDC4648549A923EFC2BC41557FD313D0EB,IMPHASH=DB3D54E6C0B9C0E728AB62733514AC86"
11/15/2025 6:43:56 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:56.366,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,8956,C:\Windows\System32\services.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s gpsvc,NT AUTHORITY\SYSTEM | System,"MD5=3D1034D6ED3DAED60816A25C561E8C83,SHA256=B0B36BFF7AE4057F687D839CD4B3D81159AB646F1EE1B22106A927E93DECBB61,IMPHASH=F9BBD96FAE53B7A31264A703CAFA0666"
11/15/2025 6:43:52 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:52.654,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.81\msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.81\msedgewebview2.exe,7292,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.81\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.81\msedgewebview2.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\Users\AK\AppData\Local\Microsoft\OneDrive\EBWebView"" --webview-exe-name=OneDrive.exe --webview-exe-version=25.206.1021.0003 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=1 --no-pre-read-main-dll --ram-no-pressure-read-main-dll --metrics-shmem-handle=1500,i,16007357099736525330,16769711509684034314,524288 --field-trial-handle=1860,i,9081920842641301732,15425668969013954190,262144 --enable-features=ForceSWDCompWhenDCompFallbackRequired,msAggressiveCacheTrimming,msCustomDataPartition,msWebView2NoTabForScreenShare,msWindowsTaskManager --disable-features=BackForwardCache,BackgroundTabLoadingFromPerformanceManager,CloseOmniboxPopupOnInactiveAreaClick,CollectAVProductsInfo,CollectCodeIntegrityInfo,EnableHangWatcher,FilterAdsOnAbusiveSites,GetWifiProtocol,LoginDetection,MediaFoundationCameraUsageMonitoring,PreconnectToSearch,SafetyHub,SegmentationPlatform,SpareRendererForSitePerProcess,Ukm,WebPayments,msAITrackerClassification,msAbydosForWindowlessWV2,msAffirmVirtualCard,msAllowChromeWebstore,msAllowMSAPrtSSOForNonMSAProfile,msApplicationGuard,msAskBeforeClosingMultipleTabs,msAutoToggleAADPrtSSOForNonAADProfile,msAutofillEdgeCoupons,msAutofillEdgeCouponsAutoApply,msAutofillEdgeServiceRequest,msAutofillEnableEdgeSuggestions,msAutomaticTabFreeze,msBrowserSettingsSupported,msCoarseGeolocationService,msDataProtection,msDesktopMode,msDesktopRewards,msDisableVariationsSeedFetchThrottling,msEEProactiveHistory,msETFOffstoreExtensionFileDataCollection,msETFPasswordTheftDNRActionSignals,msEdgeAdPlatformUI,msEdgeAddWebCapturetoCollections,msEdgeAutofillShowDeployedPassword,msEdgeCaptureSelectionInPDF,msEdgeCloudConfigService,msEdgeCloudConfigServiceV2,msEdgeCohorts,msEdgeCollectionsPrismExperiment1,msEdgeCollectionsPrismOverallMigration,msEdgeComposeNext,msEdgeEnableNurturingFramework,msEdgeEnclavePrefsBasic,msEdgeEnclavePrefsNotification,msEdgeFaviconService,msEdgeHJTelemetry,msEdgeHubAppSkype,msEdgeImageEditorUI,msEdgeLinkDoctor,msEdgeMouseGestureDefaultEnabled,msEdgeMouseGestureSupported,msEdgeNewDeviceFre,msEdgeOnRampFRE,msEdgeOnRampImport,msEdgePDFCMHighlightUX,msEdgePasswordIris,msEdgePasswordIrisSaveBubble,msEdgeProngPersonalization,msEdgeReadingView,msEdgeRose,msEdgeScreenshotUI,msEdgeSendTabToSelf,msEdgeSettingsImport,msEdgeSettingsImportV2,msEdgeShoppingPersistentStorage,msEdgeShoppingUI,msEdgeSmartFind,msEdgeSuperDragDefaultEnabled,msEdgeSuperDragDropSupported,msEdgeTranslate,msEdgeUpdatesMoreMenuPill,msEdgeWebCapture,msEdgeWebCaptureUniformExperience,msEdgeWebContentFilteringFeedback,msEdgeWorkSearchBanner,msEnableCustomJobMemoryLimitsOnXbox,msEnableMIPForPDF,msEnablePdfUpsell,msEnableThirdPartyScanning,msEnableWebSignInCta,msEnableWebToBrowserSignIn,msEndpointDlp,msEnhancedTrackingPreventionEnabled,msEntityExtraction,msExtensionTelemetryFramework,msExternalTaskManager,msFileSystemAccessDirectoryIterationBlocklistCheck,msForceBrowserSignIn,msForeignSessionsPage,msGeolocationAccessService,msGeolocationOSLocationPermissionFallback,msGeolocationSQMService,msGeolocationService,msGrowthInfraLaunchSourceLogging,msGuidedSwitchAllowed,msHubPinPersist,msImplicitSignin,msIrm,msIrmv2,msKlarnaVirtualCard,msLlmConsumerDlpPurview,msLoadStatistics,msLogIsEdgePinnedToTaskbarOnLaunch,msMIPCrossTenantPdfViewSupport,msMdatpWebSiteDlp,msNotificationPermissionForPWA,msNumberOfSitesToPin,msNurturingGlobalSitePinningOnCloseModal,msNurturingSitePinningCITopSites,msNurturingSitePinningWithWindowsConsent,msOnHoverSearchInSidebar,msOpenOfficeDocumentsInWebViewer,msPageInteractionRestrictionRevoke,msPasswordBreachDetection,msPdfAnnotationsVisibility,msPdfDataRecovery,msPdfDigitalSignatureRead,msPdfFreeText,msPdfFreeTextForCJK,msPdfHighlightMode,msPdfInking,msPdfKeyphraseSupport,msPdfOOUI,msPdfPopupMarkerRenderer,msPdfShare,msPdfSharedLibrary,msPdfTextNote,msPdfTextNoteMoreMenu,msPdfThumbnailCache,msPdfUnderside,msPdfViewRestore,msPersonalizationUMA,msPriceComparison,msPromptDefaultHandlerForPDF,msReactiveSearch,msReadAloud,msReadAloudPdf,msRedirectToShoreline,msRevokeExtensions,msSaasDlp,msShoppingTrigger,msShorelineSearch,msShorelineSearchFindOnPageWebUI,msShowOfflineGameEntrance,msShowReadAloudIconInAddressBar,msShowUXForAADPrtSSOForNonAADProfile,msSitePinningWithoutUi,msSuspendMessageForNewSessionWhenHavingPendingNavigation,msSyncEdgeCollections,msTabResourceStats,msTokenizationAutofillInlineEnabled,msTouchMode,msTriggeringSignalGenerator,msUserUnderstanding,msVideoSuperResolutionUI,msWalletBuyNow,msWalletCheckout,msWalletDiagnosticDataLogger,msWalletHubEntry,msWalletHubIntlP3,msWalletPartialCard,msWalletPasswordCategorization,msWalletPasswordCategorizationPlatformExpansion,msWalletTokenizationCardMetadata,msWalletTokenizedAutofill,msWebAssist,msWebAssistHistorySearchService,msWebOOUI,msWindowsUserActivities,msZipPayVirtualCard --variations-seed-version --mojo-platform-channel-handle=4116 /prefetch:8",DESKTOP-V277QGT\AK | Low,"MD5=196C0F417BA1BCAD8B721E137ED1F51B,SHA256=814609375B739490F6487F88DA3F59DCC44E63520F44DD307A742AB221E5E326,IMPHASH=9ACEBDFAC77931C2B0DFBBEA2D494BA9"
11/15/2025 6:43:51 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:51.586,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\taskhostw.exe,4792,C:\Windows\System32\svchost.exe,taskhostw.exe -RegisterDevice -ProtectionStateChanged -FreeNetworkOnly,NT AUTHORITY\SYSTEM | System,"MD5=D71630DA4364F89F36B47581D4162639,SHA256=4D84D1DB6C572DA841307B814CCF26478429D3A29F304755CE1BAF110E639F64,IMPHASH=3A0C6863CDE566AF997DB2DEFFF9D924"
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.767,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.767,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.766,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.766,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.765,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.765,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.765,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.765,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.765,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.764,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.764,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.764,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,12,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.758,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:49 PM,13,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:49.755,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,1740,,,NT AUTHORITY\SYSTEM,
11/15/2025 6:43:37 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:37.189,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe,7036,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe"" Scan -ScheduleJob -RestrictPrivileges -ScanType 1 -ScanTrigger 59 -Reinvoke",NT AUTHORITY\NETWORK SERVICE | System,"MD5=4B730D779E8FFFAAD3320C097BE2B067,SHA256=A4291C5B4325895D13D32E232BF50C1B41356306803AC5DC75BBA9AECB021141,IMPHASH=E0220E5B585FC612AF76A6608C817F84"
11/15/2025 6:43:37 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:37.080,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe,10992,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MsMpEng.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe"" Scan -ScheduleJob -RestrictPrivileges -ScanType 1 -ScanTrigger 59",NT AUTHORITY\SYSTEM | System,"MD5=4B730D779E8FFFAAD3320C097BE2B067,SHA256=A4291C5B4325895D13D32E232BF50C1B41356306803AC5DC75BBA9AECB021141,IMPHASH=E0220E5B585FC612AF76A6608C817F84"
11/15/2025 6:43:36 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:36.754,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe,6992,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MsMpEng.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe"" SignatureUpdate -ScheduleJob -RestrictPrivileges",NT AUTHORITY\SYSTEM | System,"MD5=4B730D779E8FFFAAD3320C097BE2B067,SHA256=A4291C5B4325895D13D32E232BF50C1B41356306803AC5DC75BBA9AECB021141,IMPHASH=E0220E5B585FC612AF76A6608C817F84"
11/15/2025 6:43:36 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:36.291,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe,9692,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MsMpEng.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe"" SignatureUpdate -ScheduleJob -RestrictPrivileges",NT AUTHORITY\SYSTEM | System,"MD5=4B730D779E8FFFAAD3320C097BE2B067,SHA256=A4291C5B4325895D13D32E232BF50C1B41356306803AC5DC75BBA9AECB021141,IMPHASH=E0220E5B585FC612AF76A6608C817F84"
11/15/2025 6:43:09 PM,22,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:07.272,C:\Windows\System32\BackgroundTransferHost.exe,C:\Windows\System32\BackgroundTransferHost.exe,10840,,,DESKTOP-V277QGT\AK,
11/15/2025 6:43:05 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:13:05.378,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,6388,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=edge_xpay_wallet.mojom.EdgeXPayWalletService --lang=en-US --service-sandbox-type=utility --no-pre-read-main-dll --skip-read-main-dll --metrics-shmem-handle=7320,i,11371237326625912205,1228582076215245177,524288 --field-trial-handle=2812,i,17820642090425533329,16947541500817512363,262144 --variations-seed-version --mojo-platform-channel-handle=8156 /prefetch:8",DESKTOP-V277QGT\AK | Low,"MD5=1528CB9EF98D45785723BB69D9AB696F,SHA256=4A855A4DD286DADA7E700D325B1E25AA6DF43350125237C4276BF6C3A8452FCD,IMPHASH=9ACEBDFAC77931C2B0DFBBEA2D494BA9"
11/15/2025 6:42:59 PM,1,Information,Microsoft-Windows-Sysmon,2025-11-15 13:12:59.731,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.81\msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.81\msedgewebview2.exe,10936,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.81\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.81\msedgewebview2.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\Users\AK\AppData\Local\Microsoft\OneDrive\EBWebView"" --webview-exe-name=OneDrive.exe --webview-exe-version=25.206.1021.0003 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=1 --no-pre-read-main-dll --ram-no-pressure-read-main-dll --metrics-shmem-handle=4828,i,495281396769635242,11741833818393669605,524288 --field-trial-handle=1860,i,9081920842641301732,15425668969013954190,262144 --enable-features=ForceSWDCompWhenDCompFallbackRequired,msAggressiveCacheTrimming,msCustomDataPartition,msWebView2NoTabForScreenShare,msWindowsTaskManager --disable-features=BackForwardCache,BackgroundTabLoadingFromPerformanceManager,CloseOmniboxPopupOnInactiveAreaClick,CollectAVProductsInfo,CollectCodeIntegrityInfo,EnableHangWatcher,FilterAdsOnAbusiveSites,GetWifiProtocol,LoginDetection,MediaFoundationCameraUsageMonitoring,PreconnectToSearch,SafetyHub,SegmentationPlatform,SpareRendererForSitePerProcess,Ukm,WebPayments,msAITrackerClassification,msAbydosForWindowlessWV2,msAffirmVirtualCard,msAllowChromeWebstore,msAllowMSAPrtSSOForNonMSAProfile,msApplicationGuard,msAskBeforeClosingMultipleTabs,msAutoToggleAADPrtSSOForNonAADProfile,msAutofillEdgeCoupons,msAutofillEdgeCouponsAutoApply,msAutofillEdgeServiceRequest,msAutofillEnableEdgeSuggestions,msAutomaticTabFreeze,msBrowserSettingsSupported,msCoarseGeolocationService,msDataProtection,msDesktopMode,msDesktopRewards,msDisableVariationsSeedFetchThrottling,msEEProactiveHistory,msETFOffstoreExtensionFileDataCollection,msETFPasswordTheftDNRActionSignals,msEdgeAdPlatformUI,msEdgeAddWebCapturetoCollections,msEdgeAutofillShowDeployedPassword,msEdgeCaptureSelectionInPDF,msEdgeCloudConfigService,msEdgeCloudConfigServiceV2,msEdgeCohorts,msEdgeCollectionsPrismExperiment1,msEdgeCollectionsPrismOverallMigration,msEdgeComposeNext,msEdgeEnableNurturingFramework,msEdgeEnclavePrefsBasic,msEdgeEnclavePrefsNotification,msEdgeFaviconService,msEdgeHJTelemetry,msEdgeHubAppSkype,msEdgeImageEditorUI,msEdgeLinkDoctor,msEdgeMouseGestureDefaultEnabled,msEdgeMouseGestureSupported,msEdgeNewDeviceFre,msEdgeOnRampFRE,msEdgeOnRampImport,msEdgePDFCMHighlightUX,msEdgePasswordIris,msEdgePasswordIrisSaveBubble,msEdgeProngPersonalization,msEdgeReadingView,msEdgeRose,msEdgeScreenshotUI,msEdgeSendTabToSelf,msEdgeSettingsImport,msEdgeSettingsImportV2,msEdgeShoppingPersistentStorage,msEdgeShoppingUI,msEdgeSmartFind,msEdgeSuperDragDefaultEnabled,msEdgeSuperDragDropSupported,msEdgeTranslate,msEdgeUpdatesMoreMenuPill,msEdgeWebCapture,msEdgeWebCaptureUniformExperience,msEdgeWebContentFilteringFeedback,msEdgeWorkSearchBanner,msEnableCustomJobMemoryLimitsOnXbox,msEnableMIPForPDF,msEnablePdfUpsell,msEnableThirdPartyScanning,msEnableWebSignInCta,msEnableWebToBrowserSignIn,msEndpointDlp,msEnhancedTrackingPreventionEnabled,msEntityExtraction,msExtensionTelemetryFramework,msExternalTaskManager,msFileSystemAccessDirectoryIterationBlocklistCheck,msForceBrowserSignIn,msForeignSessionsPage,msGeolocationAccessService,msGeolocationOSLocationPermissionFallback,msGeolocationSQMService,msGeolocationService,msGrowthInfraLaunchSourceLogging,msGuidedSwitchAllowed,msHubPinPersist,msImplicitSignin,msIrm,msIrmv2,msKlarnaVirtualCard,msLlmConsumerDlpPurview,msLoadStatistics,msLogIsEdgePinnedToTaskbarOnLaunch,msMIPCrossTenantPdfViewSupport,msMdatpWebSiteDlp,msNotificationPermissionForPWA,msNumberOfSitesToPin,msNurturingGlobalSitePinningOnCloseModal,msNurturingSitePinningCITopSites,msNurturingSitePinningWithWindowsConsent,msOnHoverSearchInSidebar,msOpenOfficeDocumentsInWebViewer,msPageInteractionRestrictionRevoke,msPasswordBreachDetection,msPdfAnnotationsVisibility,msPdfDataRecovery,msPdfDigitalSignatureRead,msPdfFreeText,msPdfFreeTextForCJK,msPdfHighlightMode,msPdfInking,msPdfKeyphraseSupport,msPdfOOUI,msPdfPopupMarkerRenderer,msPdfShare,msPdfSharedLibrary,msPdfTextNote,msPdfTextNoteMoreMenu,msPdfThumbnailCache,msPdfUnderside,msPdfViewRestore,msPersonalizationUMA,msPriceComparison,msPromptDefaultHandlerForPDF,msReactiveSearch,msReadAloud,msReadAloudPdf,msRedirectToShoreline,msRevokeExtensions,msSaasDlp,msShoppingTrigger,msShorelineSearch,msShorelineSearchFindOnPageWebUI,msShowOfflineGameEntrance,msShowReadAloudIconInAddressBar,msShowUXForAADPrtSSOForNonAADProfile,msSitePinningWithoutUi,msSuspendMessageForNewSessionWhenHavingPendingNavigation,msSyncEdgeCollections,msTabResourceStats,msTokenizationAutofillInlineEnabled,msTouchMode,msTriggeringSignalGenerator,msUserUnderstanding,msVideoSuperResolutionUI,msWalletBuyNow,msWalletCheckout,msWalletDiagnosticDataLogger,msWalletHubEntry,msWalletHubIntlP3,msWalletPartialCard,msWalletPasswordCategorization,msWalletPasswordCategorizationPlatformExpansion,msWalletTokenizationCardMetadata,msWalletTokenizedAutofill,msWebAssist,msWebAssistHistorySearchService,msWebOOUI,msWindowsUserActivities,msZipPayVirtualCard --variations-seed-version --mojo-platform-channel-handle=4404 /prefetch:8",DESKTOP-V277QGT\AK | Low,"MD5=196C0F417BA1BCAD8B721E137ED1F51B,SHA256=814609375B739490F6487F88DA3F59DCC44E63520F44DD307A742AB221E5E326,IMPHASH=9ACEBDFAC77931C2B0DFBBEA2D494BA9"
